Pclass,Fare,AgeBin,FamilySize,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Other,Sex_male,Survived
3,-0.45017955043725955,2,1,False,True,False,True,False,False,True,False
3,-0.4894421904510968,2,1,False,True,False,True,False,False,True,False
3,-0.4894421904510968,2,1,False,True,False,True,False,False,True,False
1,1.0259447039291216,3,2,False,False,False,False,True,False,False,True
2,-0.12491978668775715,2,2,False,True,False,False,True,False,False,True
3,-0.4894421904510968,2,1,False,True,False,True,False,False,True,False
3,-0.4366711888037809,2,1,False,True,True,False,False,False,False,False
2,-0.43700743807979686,2,1,False,True,False,True,False,False,True,False
3,-0.5064721088735089,2,1,False,True,False,True,False,False,True,False
3,-0.06199888922968463,2,6,True,False,False,False,True,False,False,False
2,-0.3866707201133388,2,1,False,True,False,False,False,True,True,False
1,-0.04438103794142432,2,1,False,True,True,False,False,False,False,True
3,-0.17626323901354432,2,4,False,True,True,False,False,False,False,False
1,-0.04438103794142432,2,1,False,False,False,True,False,False,True,True
3,-0.49237782784290063,2,1,True,False,False,True,False,False,True,False
